Survey year,Unitid,Institution name,OPEID,Campus ID, Campus Name,Institution Size,Name of Facility,Street Address,Total Fires
2015,110608,California State University-Northridge,115300,1,California State University- Northridge,41548,UVA-E,10021 Zelzah Avenue,0
2015,110608,California State University-Northridge,115300,1,California State University- Northridge,41548,UVA-F,10021 Zelzah Avenue,0
2015,110608,California State University-Northridge,115300,1,California State University- Northridge,41548,UVA-G,10021 Zelzah Avenue,0
2015,110608,California State University-Northridge,115300,1,California State University- Northridge,41548,UVA-H,10021 Zelzah Avenue,0
2015,110608,California State University-Northridge,115300,1,California State University- Northridge,41548,UVA-I,10021 Zelzah Avenue,0
2015,110608,California State University-Northridge,115300,1,California State University- Northridge,41548,UVA-J,10021 Zelzah Avenue,0
2015,110608,California State University-Northridge,115300,1,California State University- Northridge,41548,UVA-K,10021 Zelzah Avenue,0
2015,110608,California State University-Northridge,115300,1,California State University- Northridge,41548,UPA-18 Hawthorne Hall,17950 Lassen Street,0
2015,110608,California State University-Northridge,115300,1,California State University- Northridge,41548,UPA-19 Sycamore Hall,17950 Lassen Street,0
2015,110608,California State University-Northridge,115300,1,California State University- Northridge,41548,UPA-20 Ironwood Hall,17950 Lassen Street,0
2015,110608,California State University-Northridge,115300,1,California State University- Northridge,41548,UPA-21 Shore Pine Hall,17950 Lassen Street,0
2015,110617,California State University-Sacramento,115000,1,Sacramento State,30284,American River Courtyard,"6002 J Street, Sacramento",0
2015,110617,California State University-Sacramento,115000,1,Sacramento State,30284,Desmond Hall,"6014 J Street, Sacramento",0
2015,110617,California State University-Sacramento,115000,1,Sacramento State,30284,Draper Hall,"6010 J Street, Sacramento",0
2015,110617,California State University-Sacramento,115000,1,Sacramento State,30284,Jenkins Hall,"6012 J Street, Sacramento",0
2015,110617,California State University-Sacramento,115000,1,Sacramento State,30284,Sierra Hall,"6006 J Street, Sacramento",0
2015,110617,California State University-Sacramento,115000,1,Sacramento State,30284,Sutter Hall,"6004 J Street, Sacramento",0
2015,110617,California State University-Sacramento,115000,1,Sacramento State,30284,Upper Eastside Lofts,"6400 Folsom Blvd, Sacramento",0
2015,110510,California State University-San Bernardino,114200,1,California State University- San Bernardino,20024,Badger Dorm,6000 University Parkway,0
2015,110510,California State University-San Bernardino,114200,1,California State University- San Bernardino,20024,Joshua Dorm,6000 University Parkway,0
2015,110510,California State University-San Bernardino,114200,1,California State University- San Bernardino,20024,Mohave Dorm,6000 University Parkway,0
2015,110510,California State University-San Bernardino,114200,1,California State University- San Bernardino,20024,Morongo Dorm,6000 University Parkway,0
2015,110510,California State University-San Bernardino,114200,1,California State University- San Bernardino,20024,San Manuel Dorm,6000 University Parkway,0
2015,110510,California State University-San Bernardino,114200,1,California State University- San Bernardino,20024,Shadin Dorm,6000 University Parkway,0
2015,110510,California State University-San Bernardino,114200,1,California State University- San Bernardino,20024,Tokay Dorm,6000 University Parkway,0
2015,110510,California State University-San Bernardino,114200,1,California State University- San Bernardino,20024,Waterman Dorm,6000 University Parkway,0
2015,110510,California State University-San Bernardino,114200,1,California State University- San Bernardino,20024,Arrowhead Village #2,6000 University Parkway,0
2015,110510,California State University-San Bernardino,114200,1,California State University- San Bernardino,20024,Arrowhead Village #3,6000 University Parkway,0
2015,110510,California State University-San Bernardino,114200,1,California State University- San Bernardino,20024,Arrowhead Village #4,6000 University Parkway,0
2015,110510,California State University-San Bernardino,114200,1,California State University- San Bernardino,20024,Arrowhead Village #5,6000 University Parkway,0
2015,110510,California State University-San Bernardino,114200,1,California State University- San Bernardino,20024,Arrowhead Village #6,6000 University Parkway,0
2015,110510,California State University-San Bernardino,114200,1,California State University- San Bernardino,20024,University Village #7,1577 Northpark Blvd.,0
2015,110510,California State University-San Bernardino,114200,1,California State University- San Bernardino,20024,University Village #8,1577 Northpark Blvd.,0
2015,110510,California State University-San Bernardino,114200,1,California State University- San Bernardino,20024,University Village #9,1577 Northpark Blvd.,0
2015,366711,California State University-San Marcos,3011300,1,Main Campus,12793,University Village Apt,305 Campus View Dr,1
2015,366711,California State University-San Marcos,3011300,1,Main Campus,12793,The Quad,200 Barham Dr.,0
2015,110495,California State University-Stanislaus,115700,1,CSU Stanislaus - Turlock,9282,Residential Life Village 1,One University Circle,0
2015,122409,San Diego State University,115100,1,Main Campus,34254,Chapultepec,5400 Remington Road  San Diego,0
2015,122409,San Diego State University,115100,1,Main Campus,34254,Cuicacalli,5150 East Campus Drive  San Di,0
2015,122409,San Diego State University,115100,1,Main Campus,34254,Maya/Olmeca,6050 Lindo Paseo Ave.  San Die,0
2015,122409,San Diego State University,115100,1,Main Campus,34254,Tenochca,6126 Montezuma Road  San Diego,0
2015,122409,San Diego State University,115100,1,Main Campus,34254,University Towers,5505 Montezuma Road  San Diego,0
2015,122409,San Diego State University,115100,1,Main Campus,34254,Villa Alvarado,"6161 Alvarado Road  San Diego,",0
2015,122409,San Diego State University,115100,1,Main Campus,34254,Zura,6124 Montezuma Road  San Diego,0
2015,122409,San Diego State University,115100,1,Main Campus,34254,Fraternity Row,"5255 55th St. San Diego, CA 92",0
2015,122409,San Diego State University,115100,1,Main Campus,34254,Piedra del Sol,"5600 Hardy Ave. San Diego, CA",0
2015,122409,San Diego State University,115100,1,Main Campus,34254,Sanctuary Suites,"5840 Hardy Ave.  San Diego, CA",0
2015,122409,San Diego State University,115100,1,Main Campus,34254,Albert&#39;s Apartments,"5430, 5450, 5460, 5475, 5484,",0
2015,122409,San Diego State University,115100,1,Main Campus,34254,Alpha Delta Chi Sorority,"5750 Montezuma Road,  San Dieg",0
2015,122409,San Diego State University,115100,1,Main Campus,34254,Phi Delta Theta Fraternity,"5734 Montezuma Road,  San Dieg",0
2015,122409,San Diego State University,115100,1,Main Campus,34254,Private Residence,5723 Lindo Paseo Ave.  San Die,0
2015,122409,San Diego State University,115100,1,Main Campus,34254,Residential Club House,"5540 Hardy Ave. San Diego, CA",0
2015,122409,San Diego State University,115100,1,Main Campus,34254,Residential Student House,"5742 Montezuma Road, San Diego",0
2015,122409,San Diego State University,115100,1,Main Campus,34254,ALI,"5520 Hardy Ave., San Diego, CA",0
2015,122409,San Diego State University,115100,1,Main Campus,34254,College West Apartments,"5455 55th St., San Diego, CA 9",0
2015,122409,San Diego State University,115100,1,Main Campus,34254,Granada Apartments,"5525 Hardy Ave., San Diego CA",0
2015,122409,San Diego State University,115100,1,Main Campus,34254,Tarastec Apartments,"5455 55th St., San Diego CA. 9",0
2015,122409,San Diego State University,115100,1,Main Campus,34254,Toltec Apartments,"5460 55th St., San Diego CA. 9",0
2015,122409,San Diego State University,115100,1,Main Campus,34254,Zapotec Apartments,"5450 55th St., San Diego CA. 9",0
2015,122597,San Francisco State University,115400,1,Main Campus,30256,Village at Centennial Square,"750 Font Blvd, San Francisco",0
2015,122597,San Francisco State University,115400,1,Main Campus,30256,Towers at Centennial Square,"796 Font Blvd, San Francisco",1
2015,122597,San Francisco State University,115400,1,Main Campus,30256,Towers Junior Suites,"798 Font Blvd, San Francisco",0
2015,122597,San Francisco State University,115400,1,Main Campus,30256,Mary Park Hall,"802 Font Blvd, San Francisco",0
2015,122597,San Francisco State University,115400,1,Main Campus,30256,Mary Ward Hall,"800 Font Blvd, San Francisco",0
2015,122597,San Francisco State University,115400,1,Main Campus,30256,University Park North,"15 Buckingham Way, San Francisco",1
2015,122597,San Francisco State University,115400,1,Main Campus,30256,University Park South,"1701 Holloway Ave, San Francisco",0
2015,122755,San Jose State University,115500,1,Main Campus,32773,Joe West Hall,375 S. 9th St.,0
2015,122755,San Jose State University,115500,1,Main Campus,32773,Campus Village Bldg B,350 S. 9th St.,0
2015,122755,San Jose State University,115500,1,Main Campus,32773,Hoover Hall,325 S. 8th St.,0
2015,122755,San Jose State University,115500,1,Main Campus,32773,Washburn Hall,385 S. 8th St.,0
2015,122755,San Jose State University,115500,1,Main Campus,32773,Royce Hall,355 S. 8th St.,0
2015,122755,San Jose State University,115500,1,Main Campus,32773,Campus Village Bldg C,320 S. 9th St.,1
2015,122755,San Jose State University,115500,1,Main Campus,32773,Campus Village Bldg A,380 S. 9th St.,1
2015,123572,Sonoma State University,115600,1,Sonoma State University,9408,Medoc,"1801 East Cotati Ave. Rohnert Park, CA 94928",0
2015,123572,Sonoma State University,115600,1,Sonoma State University,9408,Alsace,"1801 East Cotati Ave. Rohnert Park, CA 94928",0
2015,123572,Sonoma State University,115600,1,Sonoma State University,9408,Madeira,"1801 East Cotati Ave. Rohnert Park, CA 94928",0
2015,123572,Sonoma State University,115600,1,Sonoma State University,9408,Bordeaux,"1801 East Cotati Ave. Rohnert Park, CA 94928",0
2015,123572,Sonoma State University,115600,1,Sonoma State University,9408,Loire,"1801 East Cotati Ave. Rohnert Park, CA 94928",0
2015,123572,Sonoma State University,115600,1,Sonoma State University,9408,Classico,"1801 East Cotati Ave. Rohnert Park, CA 94928",0
2015,123572,Sonoma State University,115600,1,Sonoma State University,9408,Colombard,"1801 East Cotati Ave. Rohnert Park, CA 94928",0
2015,123572,Sonoma State University,115600,1,Sonoma State University,9408,Fume Blanc,"1801 East Cotati Ave. Rohnert Park, CA 94928",0
2015,123572,Sonoma State University,115600,1,Sonoma State University,9408,Grenache,"1801 East Cotati Ave. Rohnert Park, CA 94928",0
2015,123572,Sonoma State University,115600,1,Sonoma State University,9408,Burgundy,"1801 East Cotati Ave. Rohnert Park, CA 94928",0
2015,123572,Sonoma State University,115600,1,Sonoma State University,9408,Alicante,"1801 East Cotati Ave. Rohnert Park, CA 94928",0
2015,123572,Sonoma State University,115600,1,Sonoma State University,9408,Marsanne,"1801 East Cotati Ave. Rohnert Park, CA 94928",0
2015,123572,Sonoma State University,115600,1,Sonoma State University,9408,Sirah,"1801 East Cotati Ave. Rohnert Park, CA 94928",0
2015,123572,Sonoma State University,115600,1,Sonoma State University,9408,Sauterne,"1801 East Cotati Ave. Rohnert Park, CA 94928",0
2015,123572,Sonoma State University,115600,1,Sonoma State University,9408,Meritage,"1801 East Cotati Ave. Rohnert Park, CA 94928",0
2015,123572,Sonoma State University,115600,1,Sonoma State University,9408,Chablis,"1801 East Cotati Ave. Rohnert Park, CA 94928",0
2015,123572,Sonoma State University,115600,1,Sonoma State University,9408,Claret,"1801 East Cotati Ave. Rohnert Park, CA 94928",0
2015,123572,Sonoma State University,115600,1,Sonoma State University,9408,Chenin Blanc,"1801 East Cotati Ave. Rohnert Park, CA 94928",0
2015,123572,Sonoma State University,115600,1,Sonoma State University,9408,Chardonnay,"1801 East Cotati Ave. Rohnert Park, CA 94928",0
2015,123572,Sonoma State University,115600,1,Sonoma State University,9408,Barbera,"1801 East Cotati Ave. Rohnert Park, CA 94928",0
2015,123572,Sonoma State University,115600,1,Sonoma State University,9408,Flora,"1801 East Cotati Ave. Rohnert Park, CA 94928",0
2015,123572,Sonoma State University,115600,1,Sonoma State University,9408,Riesling,"1801 East Cotati Ave. Rohnert Park, CA 94928",0
2015,123572,Sonoma State University,115600,1,Sonoma State University,9408,Semillion,"1801 East Cotati Ave. Rohnert Park, CA 94928",0
2015,123572,Sonoma State University,115600,1,Sonoma State University,9408,Traminer,"1801 East Cotati Ave. Rohnert Park, CA 94928",0
2015,123572,Sonoma State University,115600,1,Sonoma State University,9408,Muscat,"1801 East Cotati Ave. Rohnert Park, CA 94928",0
2015,123572,Sonoma State University,115600,1,Sonoma State University,9408,Tokay,"1801 East Cotati Ave. Rohnert Park, CA 94928",0
2015,123572,Sonoma State University,115600,1,Sonoma State University,9408,Pinot,"1801 East Cotati Ave. Rohnert Park, CA 94928",0
2015,123572,Sonoma State University,115600,1,Sonoma State University,9408,Cabernet,"1801 East Cotati Ave. Rohnert Park, CA 94928",0
2015,123572,Sonoma State University,115600,1,Sonoma State University,9408,Gamay,"1801 East Cotati Ave. Rohnert Park, CA 94928",0
2015,123572,Sonoma State University,115600,1,Sonoma State University,9408,Merlot,"1801 East Cotati Ave. Rohnert Park, CA 94928",0
2015,123572,Sonoma State University,115600,1,Sonoma State University,9408,Mosel,"1801 East Cotati Ave. Rohnert Park, CA 94928",0
2015,123572,Sonoma State University,115600,1,Sonoma State University,9408,Piemonte,"1801 East Cotati Ave. Rohnert Park, CA 94928",0
2015,123572,Sonoma State University,115600,1,Sonoma State University,9408,Provence,"1801 East Cotati Ave. Rohnert Park, CA 94928",0
2015,123572,Sonoma State University,115600,1,Sonoma State University,9408,Rhone,"1801 East Cotati Ave. Rohnert Park, CA 94928",0
2015,123572,Sonoma State University,115600,1,Sonoma State University,9408,Rioja,"1801 East Cotati Ave. Rohnert Park, CA 94928",0
2015,123572,Sonoma State University,115600,1,Sonoma State University,9408,Savoie,"1801 East Cotati Ave. Rohnert Park, CA 94928",0
2015,123572,Sonoma State University,115600,1,Sonoma State University,9408,Trentino,"1801 East Cotati Ave. Rohnert Park, CA 94928",0
2015,123572,Sonoma State University,115600,1,Sonoma State University,9408,Veneto,"1801 East Cotati Ave. Rohnert Park, CA 94928",0
2016,110422,California Polytechnic State University-San Luis Obispo,114300,1,Main Campus,21306,Yosemite Hall 0,Building 114-A,0
2016,110422,California Polytechnic State University-San Luis Obispo,114300,1,Main Campus,21306,Yosemite Hall 1,Building 114-B,0
